Year,State,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj
1919,Kentucky,35.0488472,28.98940659,13.36449718,9.504306793,4.174411774,1.122920752
1920,Kentucky,36.20041275,28.50274277,13.4475708,9.715334892,4.142214298,0.976773858
1921,Kentucky,38.8869133,31.19698715,14.20957851,10.01584625,4.448157787,1.096723557
1922,Kentucky,38.78547668,31.30570602,15.12472725,10.99000645,4.974832058,1.2098037
1923,Kentucky,39.07714081,32.09228516,15.18001747,11.12064552,5.033969879,1.318802238
1924,Kentucky,39.15816116,31.85671425,15.1023283,11.22543049,5.286697388,1.53105998
1925,Kentucky,37.9200592,30.10022163,17.19694519,12.85407543,5.97868824,1.727342844
1926,Kentucky,38.81635284,29.78653526,17.97329521,13.38834953,6.265189171,1.730144501
1927,Kentucky,37.97202301,30.03164482,18.68223953,14.15694904,6.928318024,2.223233461
1928,Kentucky,39.04369354,31.22091293,19.82016945,15.35402203,7.977411747,2.961305141
1929,Kentucky,37.21049118,28.70191765,18.39546394,14.23407269,7.568835735,2.904270411
1930,Kentucky,35.98485947,26.49649811,15.7488184,11.39094734,5.245914936,1.674796343
1931,Kentucky,36.16751099,24.90135574,14.50573349,10.2408905,4.516801357,1.292729497
1932,Kentucky,38.65817642,28.32858467,15.53458214,10.92160511,4.988171101,1.487483144
1933,Kentucky,38.18640137,28.50657272,16.08747673,11.54613876,5.647162437,2.015382528
1934,Kentucky,38.96298981,29.68698502,16.83686447,12.1654911,5.626765251,1.546062112
1935,Kentucky,37.24724579,28.43377304,16.20060921,11.91096973,5.598958492,1.652550697
1936,Kentucky,38.77793121,31.41044426,18.15324974,13.48870659,6.441239834,1.809058785
1937,Kentucky,34.70084763,27.90103722,14.76848221,10.76260948,4.954773903,1.302853703
1938,Kentucky,37.26073837,30.1260376,15.3013258,11.03933811,5.11531496,1.568810225
1939,Kentucky,38.91776657,31.94328499,15.2942915,11.09823418,5.064952374,1.379674435
1940,Kentucky,51.32701111,36.36881638,16.05340385,11.51226997,5.31323576,1.445774198
1941,Kentucky,47.56370163,32.76384354,15.39993858,11.35715485,5.281335831,1.51137197
1942,Kentucky,38.44855118,26.77772713,12.70721912,9.478331566,4.534423828,1.388629436
1943,Kentucky,37.0935173,25.16790199,11.85975933,9.028365135,4.532419682,1.628650784
1944,Kentucky,34.82566452,22.97841644,10.72502708,8.096053123,3.754270554,1.22907877
1945,Kentucky,36.00105286,24.28179169,11.76235771,8.906920433,3.916963577,1.024969816
1946,Kentucky,38.85961151,27.40985298,13.10464573,9.681592941,4.325119495,1.303086996
1947,Kentucky,38.94311905,27.49600983,13.02450752,9.177757263,3.835086823,1.028900981
1948,Kentucky,36.40341187,25.49561501,11.96315193,8.603215218,3.639795542,0.984776139
1949,Kentucky,36.70309448,25.27582932,11.41854668,8.434875488,3.515646219,0.962423265
1950,Kentucky,38.2011528,25.74834251,12.2350502,8.824280739,3.840658188,0.885521173
1951,Kentucky,34.64420319,22.22037506,10.64620781,7.671316147,3.28038764,0.9116503
1952,Kentucky,34.00226593,21.35189438,10.01689816,7.148494244,2.996986151,0.89269346
1953,Kentucky,32.7883606,20.68619537,9.509899139,6.839592457,2.617268562,0.714335978
1954,Kentucky,35.50795364,23.12020302,11.17162514,7.783809185,3.000302076,0.659995735
1955,Kentucky,34.71902847,22.64984131,10.80970478,7.580924511,3.247725725,0.800712347
1956,Kentucky,33.38098145,22.36454201,10.6060915,7.776401997,3.146961927,0.625750065
1957,Kentucky,37.04175186,25.27399063,11.65816975,8.998447418,3.514479637,0.68789959
1958,Kentucky,35.56938934,24.05250549,10.11508274,7.448777676,2.975872517,0.817769706
1959,Kentucky,35.55404282,24.40674973,9.945505142,7.425038338,3.097060919,0.748544395
1960,Kentucky,34.88741684,23.79463768,9.779443741,7.21549511,2.750447273,0.622602344
1961,Kentucky,35.68664551,23.89387321,10.0593338,7.486240387,3.066743851,0.854148865
1962,Kentucky,34.52880859,22.8586998,9.430397987,6.838458538,2.771306992,0.627344429
1963,Kentucky,34.94120407,23.14960289,9.778868675,6.912350655,2.810293436,0.65468508
1964,Kentucky,37.23186874,24.29698753,11.27533054,6.946678638,2.819123268,0.751694083
1965,Kentucky,37.19329834,23.72012329,11.2643013,6.864940643,2.840766668,0.79085207
1966,Kentucky,35.89798737,22.3479557,10.3264389,6.390151978,2.604181051,0.715592146
1967,Kentucky,35.47998047,23.10326958,10.2856369,6.409142494,2.623829126,0.74034071
1968,Kentucky,34.78826141,24.03652,10.83075523,6.994121552,2.840825319,0.918025076
1969,Kentucky,33.57901382,23.10444832,10.05111313,6.632241726,2.723094225,0.993898451
1970,Kentucky,34.50880432,22.09071732,9.728922844,6.311171532,2.551819324,0.886739433
1971,Kentucky,35.39124298,22.76975441,9.988491058,6.752495289,2.677007914,0.954276323
1972,Kentucky,35.26548004,23.28823662,9.77077961,7.043517113,2.984869719,1.034639716
1973,Kentucky,34.08308792,22.73624039,9.394114494,6.868749619,2.795344114,0.804156899
1974,Kentucky,35.00135803,23.4069519,10.00449371,7.440358639,3.277940512,1.126498222
1975,Kentucky,36.06632614,24.02051163,10.35580921,7.705687523,3.570090771,1.442289233
1976,Kentucky,33.87674332,22.28233719,9.53974247,6.545098782,2.780102015,0.807237566
1977,Kentucky,33.85392761,22.87755585,9.698329926,6.455755234,2.756091595,0.847055137
1978,Kentucky,33.85299683,22.7313385,9.28091526,6.01706934,2.518247366,0.711850226
1979,Kentucky,33.56668854,22.1890583,9.59094429,6.306571484,2.771317005,0.919744849
1980,Kentucky,36.30864716,22.64640617,9.688569069,6.641188145,2.962441206,1.015102148
1981,Kentucky,36.30612946,22.42509079,9.678212166,7.053561687,3.354725599,1.293421626
1982,Kentucky,34.10144043,21.1713047,10.69962406,7.933265686,4.207205772,1.775815845
1983,Kentucky,37.21818924,23.3164959,12.39490414,9.338271141,5.10143137,2.140872955
1984,Kentucky,38.5725708,24.98320007,12.0753336,9.041199684,4.902795315,2.071502447
1985,Kentucky,38.23007965,25.75327873,12.43752384,9.338069916,5.019465923,2.029214621
1986,Kentucky,40.0677948,29.11897278,15.35700035,12.0316267,6.856716156,2.977826834
1987,Kentucky,37.1542511,26.07825661,11.77499676,8.580260277,4.210263252,1.51522851
1988,Kentucky,37.74016953,27.11237717,13.40385914,10.16046333,5.339606285,2.04077816
1989,Kentucky,39.35667038,26.22088814,13.06789589,9.573270798,5.144122124,2.007020235
1990,Kentucky,39.64501572,25.96712875,12.38546276,9.063530922,4.581315517,1.655844212
1991,Kentucky,38.93898392,25.44903564,11.6565733,8.402207375,4.111659527,1.426896334
1992,Kentucky,39.25437546,26.4396286,12.10959721,9.113027573,4.501255035,1.620870829
1993,Kentucky,40.10041809,27.21336555,12.32203293,9.338120461,4.670851231,1.730908036
1994,Kentucky,39.57945251,27.30237198,12.04103279,9.129405022,4.508038521,1.632889271
1995,Kentucky,40.31607056,28.35523415,12.63712311,9.769927025,4.8987813,1.76541996
1996,Kentucky,39.76579666,28.07568932,12.96602535,9.939880371,5.020909786,1.825443745
1997,Kentucky,40.74198914,29.23998642,14.95804596,10.66718102,5.304926395,2.001978159
1998,Kentucky,41.62896347,30.11623573,15.89870262,11.22281647,5.941588879,2.28478837
1999,Kentucky,41.27118683,29.7710762,15.45378017,10.6014719,5.624447346,2.079028845
2000,Kentucky,40.40087128,29.16789627,14.81053162,10.14717484,5.555578709,2.135014296
2001,Kentucky,40.41265488,28.57223701,13.96381855,9.310346603,4.688325405,1.791745067
2002,Kentucky,40.58388901,29.15795517,13.18417168,9.786170006,5.013494015,1.874606729
2003,Kentucky,41.75868988,30.30945969,13.81216526,10.33843899,5.407048225,2.093374968
2004,Kentucky,41.34719849,30.26597786,14.76241112,11.28872108,6.166682243,2.466195583
2005,Kentucky,41.83859634,30.87945366,15.75593853,12.21019077,6.793493271,2.728539944
2006,Kentucky,43.21606064,31.39968872,16.58430099,12.97612,7.334940434,3.010540009
2007,Kentucky,43.97916794,31.4555397,17.11531067,13.47373199,7.75073576,3.304689884
2008,Kentucky,43.75417709,30.65600967,15.67697048,12.10808563,6.776254654,2.855386734
2009,Kentucky,43.54294586,30.04166412,14.09239578,10.54538536,5.595763683,2.278406858
2010,Kentucky,44.70098114,31.08784676,15.25987053,10.82543564,6.226082325,2.931529522
2011,Kentucky,44.11612701,30.00157928,14.17736053,9.985408783,5.289652348,2.13812685
2012,Kentucky,44.70145798,30.62349701,15.29280567,11.67185879,6.531543255,2.675172329
2013,Kentucky,45.23557281,30.06665993,14.03715324,10.14419842,5.272029877,2.081084251
1917,Louisiana,36.8980751,27.34680176,16.92733765,13.10766697,6.605867386,1.922468424
1918,Louisiana,37.65807343,32.24177551,18.84456635,14.33342457,6.954327583,1.976087213
1919,Louisiana,38.36192703,31.68781853,17.83685303,13.65055943,6.802559853,2.02912569
1920,Louisiana,39.92297363,29.73729897,14.53402901,10.74356556,4.940716743,1.325672865
1921,Louisiana,42.23491287,30.73513603,13.33959961,9.628108978,4.329510212,1.129115701
1922,Louisiana,42.34371185,31.17942619,14.09760952,10.32936192,4.822931767,1.286477566
1923,Louisiana,42.43371201,31.46279144,14.39290237,10.68430042,4.984545708,1.387887239
1924,Louisiana,43.04294968,32.96943283,15.36019325,11.13265133,5.122797489,1.398049474
1925,Louisiana,40.84844971,32.57346725,16.45853806,12.10344124,5.868584156,1.586999297
1926,Louisiana,41.53248978,32.33987045,16.28580093,11.79560757,5.475395203,1.442425728
1927,Louisiana,40.91836548,32.88383865,17.03530121,12.38396549,5.858622551,1.649935961
1928,Louisiana,42.53727341,34.61544037,18.68194199,13.93999195,7.195346832,2.329761267
1929,Louisiana,37.5639534,29.03836823,15.47427368,11.2259798,5.507908821,1.916136742
1930,Louisiana,38.9718132,29.26190186,14.77018261,10.35031891,4.603037834,1.292688847
1931,Louisiana,39.38344574,27.73847771,14.16298103,9.640698433,4.141963005,1.017503381
1932,Louisiana,40.47122574,29.98596764,14.23073959,9.722994804,4.29050684,1.373265028
1933,Louisiana,38.84406281,29.11788177,14.01687336,9.433750153,4.054235458,1.263880491
1934,Louisiana,39.78050995,30.45875931,14.81449986,10.30963421,4.49138689,1.184016824
1935,Louisiana,38.92481613,30.02423859,15.08246994,10.56735229,4.716456413,1.284638762
1936,Louisiana,41.54083633,34.13681412,18.98028755,13.98714352,7.062430859,2.193446875
1937,Louisiana,42.99171448,35.0317955,17.49981117,12.74823666,6.056252956,1.792091131
1938,Louisiana,43.28010178,34.35863113,16.27718925,11.68082619,5.542023659,1.6415205
1939,Louisiana,46.00548935,36.58824158,16.77950859,11.9279747,5.565659046,1.620858312
1940,Louisiana,51.86749268,37.23882675,16.96419144,12.1974678,5.741914749,1.69360292
1941,Louisiana,44.75892258,32.40433502,15.75030041,11.7712326,5.667989254,1.757479191
1942,Louisiana,36.57224655,26.2907505,12.92514133,9.632872581,4.434043407,1.24721849
1943,Louisiana,31.84088135,22.87809372,11.90460491,8.905134201,4.244498253,1.169016719
1944,Louisiana,31.64856529,21.90921211,10.67772579,8.004266739,3.701262951,1.080171466
1945,Louisiana,34.3340683,24.12162781,11.62584019,8.824389458,4.060531139,1.150223732
1946,Louisiana,39.17715836,28.03592873,13.76584721,10.08963299,4.633280277,1.491711736
1947,Louisiana,36.9681778,25.86112213,12.78220367,9.3159132,4.083358288,1.336049795
1948,Louisiana,39.86090851,28.33483887,14.37328815,10.69271183,4.854269505,1.482653618
1949,Louisiana,38.39362335,26.27845383,12.94913387,9.658901215,4.28778553,1.301434278
1950,Louisiana,39.4765892,27.44702911,14.07049084,10.2414217,4.557657719,1.07948947
1951,Louisiana,37.63183594,25.05933571,12.88415241,9.299051285,4.071566105,1.145310283
1952,Louisiana,36.43653107,24.14066887,12.26051807,8.739557266,3.889688253,1.019047022
1953,Louisiana,33.80434799,22.1294632,10.75434494,7.519266605,3.038151979,0.724219561
1954,Louisiana,35.53527832,23.91723824,11.82713604,8.485276222,3.915357828,1.044162869
1955,Louisiana,35.67206573,24.50547028,12.12233257,8.62622261,3.838842869,0.99351573
1956,Louisiana,34.35733795,24.05204201,11.60127354,8.859685898,3.79282546,1.145723581
1957,Louisiana,35.63860321,24.40572929,10.68081284,7.668319702,3.225446939,0.897231281
1958,Louisiana,35.11225891,23.96969986,10.24359703,7.597017765,3.178558111,0.803881466
1959,Louisiana,38.31921005,27.65401077,12.99265766,9.741205215,3.771033764,0.991551757
1960,Louisiana,36.33442688,25.51542854,11.03634644,7.738046646,3.269902468,1.000663996
1961,Louisiana,36.66001129,24.83000565,10.91987133,7.877039909,3.324666739,0.978742599
1962,Louisiana,36.44366455,24.76659393,10.66838169,7.736185551,3.388127327,1.095672488
1963,Louisiana,36.31164169,24.49515533,10.42291737,7.305059433,3.026054621,0.791901886
1964,Louisiana,37.94504547,25.11666489,11.59356213,7.568776608,3.155247211,0.875052094
1965,Louisiana,38.84258652,25.27741623,12.15573025,8.137746811,3.628921509,1.152330875
1966,Louisiana,37.35190964,24.72482681,11.30844975,7.605953693,3.42799449,1.193525791
1967,Louisiana,36.00661087,24.57523537,10.85215569,7.267790794,3.215038061,1.178215861
1968,Louisiana,34.73403549,24.24032974,11.02550983,7.574680805,3.322165728,1.232031465
1969,Louisiana,34.93640518,24.18970299,11.13212013,7.552512646,3.314618587,1.239941716
1970,Louisiana,34.8391571,22.61104584,9.926698685,6.664114475,2.709483147,0.914543748
1971,Louisiana,36.53769302,23.9189682,10.39666557,7.349416733,3.134850264,0.982747555
1972,Louisiana,36.20443344,24.34352112,10.53736782,7.642327785,3.40503788,1.175255775
1973,Louisiana,35.04694366,23.632658,10.18038654,7.209254742,2.939766884,0.839179814
1974,Louisiana,35.61751556,23.95006371,10.28839207,7.28569603,2.996304035,0.84866488
1975,Louisiana,36.3408432,24.21567535,10.15306664,7.079945087,2.902392149,0.87950623
1976,Louisiana,35.70760345,23.74819946,10.01745224,6.750195503,2.72951293,0.74012202
1977,Louisiana,36.01024628,24.7370739,10.41702843,7.191419601,3.050637245,0.969542921
1978,Louisiana,35.20500946,23.77680397,10.03351498,6.93239212,2.954460621,0.808226407
1979,Louisiana,36.51527405,24.26305962,10.88761139,7.664426804,3.602222681,1.254591823
1980,Louisiana,36.21880722,24.46498299,11.2170639,7.793733597,3.492039204,1.163201571
1981,Louisiana,36.12266922,24.13915825,11.15041065,7.93367672,3.665196896,1.177738905
1982,Louisiana,38.5305748,25.99736404,11.99750996,8.924787521,4.769189835,2.035059214
1983,Louisiana,44.32624054,29.93967438,14.4244318,10.84864807,5.902935982,2.463130474
1984,Louisiana,42.73546982,29.44034004,13.98262596,10.54969692,5.823396683,2.523835659
1985,Louisiana,41.7079277,29.0695076,13.87600708,10.46936893,5.692107201,2.33899045
1986,Louisiana,40.51358032,29.49510193,15.27102947,11.89425373,6.686675072,2.847905397
1987,Louisiana,37.41409683,26.1079998,11.68700218,8.484507561,4.127458572,1.467177749
1988,Louisiana,38.46076202,27.40034485,13.33439541,10.03942966,5.193496227,1.940678239
1989,Louisiana,39.57715225,26.23111153,12.65267181,9.116153717,4.634998798,1.669395804
1990,Louisiana,39.48258972,26.04208183,12.42215919,9.211256027,4.528594017,1.602976441
1991,Louisiana,39.96349716,26.60331917,12.36508846,9.121180534,4.447712898,1.572175145
1992,Louisiana,40.29222107,27.50109863,12.80588627,9.65662384,4.773962498,1.724744439
1993,Louisiana,40.68264771,28.04205704,12.81254196,9.691542625,4.831001759,1.781476974
1994,Louisiana,40.48252106,28.46383095,12.84536648,9.754821777,4.896918774,1.816073418
1995,Louisiana,40.80447006,28.81840134,13.05541039,10.00996494,4.989480495,1.782924294
1996,Louisiana,42.62125397,30.65289116,14.99713326,11.69114304,6.267547131,2.481140852
1997,Louisiana,43.0334053,31.49183846,16.96451759,12.30029964,6.568353653,2.737569332
1998,Louisiana,42.55329514,31.04406166,16.62202263,11.66475105,6.104075909,2.302286625
1999,Louisiana,41.65714645,30.21408272,15.57808495,10.63807583,5.468895912,1.901106238
2000,Louisiana,41.75099564,30.50449944,15.7379055,10.88184452,5.886630058,2.144958019
2001,Louisiana,41.93175888,30.18470764,15.387743,10.57784653,5.477464676,2.070404291
2002,Louisiana,41.57896805,30.36855888,14.14838409,10.61265564,5.571007729,2.156963348
2003,Louisiana,41.45055008,30.17975616,13.84283352,10.34955883,5.398517132,2.082150936
2004,Louisiana,40.67191696,29.7016716,14.0945425,10.68457985,5.719855309,2.222290516
2005,Louisiana,43.54188919,32.88626099,17.6509304,13.99885845,8.218476295,3.564538717
2006,Louisiana,48.44930649,36.98408508,21.99382019,17.9527626,11.19610405,5.289096355
2007,Louisiana,39.94386292,28.55526161,15.80774975,12.4980669,7.261713982,3.140782118
2008,Louisiana,51.15199661,38.77729034,23.67247581,19.6391716,12.97689438,6.934985161
2009,Louisiana,43.68980789,31.06017685,16.14328766,12.54297829,7.263018131,3.350731611
2010,Louisiana,43.62034607,30.97090149,16.27140617,12.5009346,7.162387848,3.151363373
2011,Louisiana,42.30462646,29.11112785,14.39713287,10.76846218,5.711900711,2.153897285
2012,Louisiana,47.87273407,34.57524872,18.95972252,15.36237049,8.58061409,3.622056723
2013,Louisiana,45.50867462,31.89840889,16.41117477,13.06838226,7.048737526,2.939249992
1917,Maine,37.05580902,27.49077606,17.48407745,13.66434097,7.240884304,2.245098114
1918,Maine,37.0829277,29.69645691,14.69406033,11.07469177,5.542462349,1.704314351
1919,Maine,37.16541672,27.25059891,13.14228058,9.663352013,4.711488247,1.529512644
1920,Maine,36.02800751,25.16976166,12.2214756,9.000179291,4.15508604,1.305184484
1921,Maine,38.06588745,26.99630165,13.35020828,9.794251442,4.68548584,1.52592361
1922,Maine,38.90821838,28.00925064,13.90045929,10.45742989,5.237271786,1.785181165
1923,Maine,37.26489258,26.12664604,13.05433941,9.769264221,4.769659519,1.606625795
1924,Maine,40.22586441,29.48827744,14.95649433,11.25897503,5.500267029,1.679879069
1925,Maine,41.82295227,33.23755264,19.01729012,14.77353191,7.893544674,2.89722681
1926,Maine,42.12062454,32.29825592,18.87974358,14.73003101,8.246558189,3.485767126
1927,Maine,41.50847626,33.05563354,19.37679672,15.01109028,8.080294609,3.063304186
1928,Maine,43.13830566,34.82666779,21.00383186,16.50658035,9.176030159,3.883801222
1929,Maine,43.00682449,33.76579666,19.92673874,15.50201988,8.428916931,3.163731098
1930,Maine,39.77645111,29.83559036,15.86175251,11.66325283,5.458436012,1.545458078
1931,Maine,43.0655899,30.98689079,16.09262657,11.89331055,5.995628357,2.422540188
1932,Maine,42.93647766,31.21755028,15.09820557,11.02831554,5.37214756,1.677894235
1933,Maine,38.52066803,28.66609001,13.87369919,10.42131233,5.443786144,2.120393038
1934,Maine,38.19414139,28.44823456,14.06638622,10.33952427,5.002410412,1.597374797
1935,Maine,37.76383972,28.15696526,14.49690342,10.7493248,5.206459999,1.694223166
1936,Maine,38.06542206,29.640728,16.38288498,12.34775162,6.144617558,2.043883085
